Order ID,Order Date,Customer ID,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit
CA-2016-148593,2016-06-16,BD-11320,OFF-PA-10001776,Office Supplies,Paper,46.35,5,0.0,21.7845
US-2017-119039,2017-03-06,BF-11170,OFF-BI-10004182,Office Supplies,Binders,14.976,9,0.2,5.4288
CA-2017-128426,2017-10-07,JK-15730,OFF-BI-10000756,Office Supplies,Binders,4.24,5,0.8,-6.36
US-2017-136868,2017-10-06,CR-12820,TEC-AC-10001539,Technology,Accessories,319.96,4,0.0,115.1856
US-2017-136868,2017-10-06,CR-12820,OFF-PA-10002377,Office Supplies,Paper,17.04,3,0.0,7.668
US-2017-136868,2017-10-06,CR-12820,OFF-ST-10000991,Office Supplies,Storage,344.91,3,0.0,10.3473
CA-2016-143749,2016-12-05,AG-10300,FUR-BO-10002853,Furniture,Bookcases,81.94,1,0.0,20.485
CA-2016-111493,2016-10-21,CM-12160,TEC-AC-10004510,Technology,Accessories,98.16,6,0.0,9.816
CA-2017-112536,2017-05-18,SG-20890,OFF-BI-10003712,Office Supplies,Binders,6.874,7,0.8,-10.6547
CA-2017-112536,2017-05-18,SG-20890,OFF-BI-10002571,Office Supplies,Binders,1.996,1,0.8,-3.2934
CA-2017-112536,2017-05-18,SG-20890,OFF-ST-10004835,Office Supplies,Storage,8.928,2,0.2,0.6696
CA-2016-157714,2016-09-26,CS-12175,OFF-PA-10004022,Office Supplies,Paper,9.99,1,0.0,4.4955
CA-2017-166709,2017-11-17,HL-15040,TEC-CO-10004722,Technology,Copiers,10499.97,3,0.0,5039.9856
CA-2015-129392,2015-07-08,DM-13015,OFF-PA-10004248,Office Supplies,Paper,21.12,5,0.2,6.6
CA-2015-150875,2015-11-16,HK-14890,FUR-TA-10000577,Furniture,Tables,696.42,2,0.0,160.1766
CA-2015-150875,2015-11-16,HK-14890,TEC-PH-10001254,Technology,Phones,304.776,3,0.2,22.8582
CA-2015-154200,2015-06-18,BG-11740,OFF-AR-10001044,Office Supplies,Art,51.98,2,0.0,15.0742
CA-2016-124233,2016-04-08,CK-12595,FUR-FU-10002597,Furniture,Furnishings,24.7,5,0.0,10.374
US-2015-134271,2015-04-18,RF-19735,OFF-LA-10004093,Office Supplies,Labels,21.93,3,0.0,10.3071
US-2016-161683,2016-12-03,CJ-12010,OFF-AP-10000179,Office Supplies,Appliances,394.816,4,0.2,93.7688
US-2016-161683,2016-12-03,CJ-12010,OFF-BI-10001072,Office Supplies,Binders,18.192,4,0.7,-14.5536
CA-2015-143105,2015-12-10,MA-17560,OFF-LA-10004093,Office Supplies,Labels,7.31,1,0.0,3.4357
CA-2015-143105,2015-12-10,MA-17560,TEC-CO-10002095,Technology,Copiers,799.984,2,0.2,249.995
CA-2015-143105,2015-12-10,MA-17560,OFF-PA-10002713,Office Supplies,Paper,41.28,6,0.0,18.9888
CA-2015-143105,2015-12-10,MA-17560,OFF-PA-10002254,Office Supplies,Paper,184.66,7,0.0,84.9436
CA-2014-145387,2014-10-31,AM-10705,OFF-AR-10001683,Office Supplies,Art,49.25,5,0.0,18.715
CA-2014-145387,2014-10-31,AM-10705,OFF-PA-10002195,Office Supplies,Paper,10.16,2,0.0,4.7752
CA-2014-145387,2014-10-31,AM-10705,FUR-FU-10002364,Furniture,Furnishings,14.76,2,0.0,4.2804
CA-2014-145387,2014-10-31,AM-10705,OFF-BI-10004001,Office Supplies,Binders,34.08,2,0.0,15.6768
CA-2014-145387,2014-10-31,AM-10705,FUR-FU-10000023,Furniture,Furnishings,17.67,3,0.0,7.7748
CA-2014-145387,2014-10-31,AM-10705,FUR-CH-10002320,Furniture,Chairs,1604.9,5,0.0,481.47
CA-2014-145387,2014-10-31,AM-10705,FUR-TA-10003238,Furniture,Tables,385.686,1,0.3,-60.6078
CA-2017-109715,2017-12-09,AH-10585,OFF-PA-10004965,Office Supplies,Paper,15.984,2,0.2,4.995
CA-2014-166457,2014-05-05,PF-19120,OFF-PA-10003016,Office Supplies,Paper,9.42,3,0.0,4.239
CA-2014-166457,2014-05-05,PF-19120,OFF-AR-10003651,Office Supplies,Art,6.56,2,0.0,1.9024
CA-2014-166457,2014-05-05,PF-19120,OFF-PA-10001363,Office Supplies,Paper,24.56,2,0.0,11.5432
CA-2016-164637,2016-03-04,RD-19480,OFF-BI-10003876,Office Supplies,Binders,128.4,3,0.0,64.2
CA-2014-103590,2014-11-30,JL-15505,OFF-EN-10004007,Office Supplies,Envelopes,62.28,4,0.0,29.2716
CA-2015-111234,2015-02-18,AB-10600,OFF-LA-10002271,Office Supplies,Labels,9.24,3,0.0,4.4352
CA-2017-149881,2017-04-01,NC-18535,FUR-BO-10003894,Furniture,Bookcases,482.664,8,0.15,85.176
CA-2017-149881,2017-04-01,NC-18535,TEC-MA-10000418,Technology,Machines,4799.984,2,0.2,359.9988
CA-2017-134565,2017-06-11,TB-21400,OFF-PA-10004243,Office Supplies,Paper,37.94,2,0.0,18.2112
CA-2017-134565,2017-06-11,TB-21400,OFF-BI-10001759,Office Supplies,Binders,18.288,6,0.2,6.6294
CA-2017-134565,2017-06-11,TB-21400,TEC-MA-10001570,Technology,Machines,385.8,5,0.2,130.2075
CA-2017-134565,2017-06-11,TB-21400,OFF-ST-10004804,Office Supplies,Storage,102.96,2,0.0,1.0296
CA-2017-134565,2017-06-11,TB-21400,FUR-BO-10001519,Furniture,Bookcases,174.42,3,0.0,41.8608
CA-2016-108644,2016-09-30,SJ-20215,OFF-BI-10000343,Office Supplies,Binders,1.964,2,0.8,-3.2406
US-2014-102631,2014-12-13,EB-13840,FUR-FU-10003930,Furniture,Furnishings,94.428,3,0.6,-42.4926
CA-2017-120327,2017-11-11,WB-21850,OFF-FA-10004854,Office Supplies,Fasteners,45.92,4,0.0,21.5824
CA-2015-154970,2015-01-05,SR-20740,FUR-CH-10003396,Furniture,Chairs,61.584,1,0.2,-6.9282
CA-2016-113803,2016-03-24,VG-21805,OFF-PA-10001994,Office Supplies,Paper,22.48,1,0.0,10.3408
CA-2017-100223,2017-07-05,LS-16945,FUR-FU-10003601,Furniture,Furnishings,332.028,9,0.6,-348.6294
CA-2017-100223,2017-07-05,LS-16945,OFF-BI-10003429,Office Supplies,Binders,11.394,9,0.8,-17.6607
CA-2017-100223,2017-07-05,LS-16945,OFF-PA-10000232,Office Supplies,Paper,15.552,3,0.2,5.6376
CA-2017-100223,2017-07-05,LS-16945,OFF-PA-10002195,Office Supplies,Paper,31.104,6,0.2,11.2752
CA-2017-100223,2017-07-05,LS-16945,OFF-BI-10004492,Office Supplies,Binders,6.316,1,0.8,-10.4214
CA-2014-168823,2014-09-21,MA-17560,OFF-PA-10004000,Office Supplies,Paper,11.352,3,0.2,4.1151
CA-2014-168823,2014-09-21,MA-17560,OFF-LA-10004425,Office Supplies,Labels,20.808,9,0.2,7.0227
CA-2016-162404,2016-07-23,NF-18475,OFF-BI-10000948,Office Supplies,Binders,11.416,4,0.8,-18.8364
CA-2017-104024,2017-08-29,MD-17860,OFF-AR-10001972,Office Supplies,Art,9.408,7,0.2,0.7056
CA-2017-147144,2017-03-26,MZ-17335,OFF-AR-10004587,Office Supplies,Art,19.83,1,0.0,5.949
CA-2017-158673,2017-12-29,KB-16600,OFF-PA-10000994,Office Supplies,Paper,209.7,2,0.0,100.656
CA-2014-133704,2014-09-20,MA-17995,OFF-AP-10001366,Office Supplies,Appliances,43.92,4,0.0,11.8584
CA-2014-133704,2014-09-20,MA-17995,OFF-BI-10001636,Office Supplies,Binders,20.232,3,0.2,6.5754
CA-2016-159142,2016-04-04,ME-17320,TEC-PH-10001448,Technology,Phones,149.97,3,0.0,5.99879999999998
CA-2016-159142,2016-04-04,ME-17320,OFF-PA-10001776,Office Supplies,Paper,27.81,3,0.0,13.0707
CA-2014-138436,2014-03-26,JD-15895,TEC-AC-10002323,Technology,Accessories,66.3,3,0.0,8.619
CA-2017-117702,2017-11-28,LS-16975,OFF-AR-10004582,Office Supplies,Art,1.64,1,0.0,0.738
CA-2017-117702,2017-11-28,LS-16975,FUR-FU-10000576,Furniture,Furnishings,1049.2,5,0.0,272.792
CA-2017-117702,2017-11-28,LS-16975,FUR-FU-10004270,Furniture,Furnishings,20.9,5,0.0,7.524
CA-2016-157336,2016-12-01,SJ-20500,OFF-BI-10004236,Office Supplies,Binders,88.08,6,0.0,40.5168
CA-2016-157336,2016-12-01,SJ-20500,FUR-CH-10004997,Furniture,Chairs,751.92,4,0.0,150.384
CA-2014-168130,2014-09-19,BS-11365,FUR-CH-10000988,Furniture,Chairs,887.103,7,0.1,177.4206
CA-2015-155068,2015-10-23,RA-19285,TEC-PH-10004897,Technology,Phones,55.944,7,0.2,-13.2867
CA-2015-155068,2015-10-23,RA-19285,OFF-AR-10002656,Office Supplies,Art,10.688,2,0.2,2.2712
CA-2015-155068,2015-10-23,RA-19285,TEC-PH-10004924,Technology,Phones,11.824,2,0.2,1.0346
CA-2017-163160,2017-10-13,TS-21610,OFF-PA-10003127,Office Supplies,Paper,63.312,3,0.2,20.5764
CA-2017-163160,2017-10-13,TS-21610,OFF-BI-10000778,Office Supplies,Binders,96.784,4,0.8,-145.176
CA-2017-163160,2017-10-13,TS-21610,FUR-FU-10001424,Furniture,Furnishings,10.476,3,0.6,-6.8094
CA-2015-101924,2015-09-04,KB-16585,OFF-BI-10000962,Office Supplies,Binders,9.762,2,0.7,-6.8334
CA-2016-124793,2016-03-14,MM-18280,FUR-CH-10002880,Furniture,Chairs,196.784,2,0.2,-22.1382
CA-2017-118367,2017-10-28,LO-17170,OFF-EN-10004386,Office Supplies,Envelopes,47.98,2,0.0,23.99
CA-2017-164819,2017-10-15,RS-19420,OFF-LA-10001045,Office Supplies,Labels,13.05,5,0.0,6.003
CA-2017-158344,2017-08-07,CC-12475,TEC-AC-10002006,Technology,Accessories,63.96,4,0.0,19.8276
CA-2017-123351,2017-09-21,KT-16480,OFF-AP-10001242,Office Supplies,Appliances,80.48,1,0.0,24.144
CA-2017-110429,2017-11-03,DM-13015,OFF-BI-10000216,Office Supplies,Binders,11.673,3,0.7,-7.782
US-2016-131611,2016-11-05,EP-13915,FUR-TA-10002774,Furniture,Tables,863.128,8,0.3,-160.2952
US-2016-131611,2016-11-05,EP-13915,OFF-BI-10004364,Office Supplies,Binders,3.564,3,0.8,-6.237
US-2016-131611,2016-11-05,EP-13915,FUR-BO-10000780,Furniture,Bookcases,956.6648,7,0.32,-225.0976
US-2016-131611,2016-11-05,EP-13915,OFF-BI-10001989,Office Supplies,Binders,12.588,3,0.8,-20.1408
US-2016-131611,2016-11-05,EP-13915,TEC-AC-10004001,Technology,Accessories,171.96,5,0.2,45.1395
US-2017-124821,2017-06-25,AM-10705,FUR-TA-10000688,Furniture,Tables,871.4,4,0.0,148.138
CA-2015-166975,2015-11-26,SH-20635,FUR-FU-10003930,Furniture,Furnishings,692.472,11,0.2,190.4298
CA-2016-123806,2016-11-24,LA-16780,FUR-FU-10000965,Furniture,Furnishings,207.76,4,0.0,85.1816
US-2017-158505,2017-07-21,SF-20200,TEC-PH-10004071,Technology,Phones,71.928,9,0.2,6.2937
US-2017-158505,2017-07-21,SF-20200,OFF-AR-10001044,Office Supplies,Art,25.99,1,0.0,7.5371
CA-2015-142692,2015-10-23,AG-10495,OFF-BI-10004140,Office Supplies,Binders,3.592,1,0.2,1.1225
CA-2015-123456,2015-07-09,KN-16450,OFF-AP-10002684,Office Supplies,Appliances,48.632,2,0.8,-121.58
CA-2017-151358,2017-08-18,NF-18595,OFF-ST-10000046,Office Supplies,Storage,323.1,2,0.0,61.389
US-2016-107440,2016-04-16,BS-11365,TEC-MA-10001047,Technology,Machines,9099.93,7,0.0,2365.9818
US-2016-107440,2016-04-16,BS-11365,FUR-FU-10000550,Furniture,Furnishings,9.96,2,0.0,3.2868
US-2016-107440,2016-04-16,BS-11365,OFF-BI-10002432,Office Supplies,Binders,25.3,5,0.0,11.891
CA-2014-166989,2014-11-14,RM-19675,OFF-PA-10004470,Office Supplies,Paper,11.36,2,0.0,5.2256
CA-2014-166989,2014-11-14,RM-19675,FUR-CH-10001797,Furniture,Chairs,69.264,2,0.1,14.6224
CA-2014-103100,2014-12-20,AB-10105,OFF-LA-10003720,Office Supplies,Labels,3.69,1,0.0,1.7343
CA-2014-103100,2014-12-20,AB-10105,OFF-BI-10004600,Office Supplies,Binders,1103.97,3,0.0,496.7865
CA-2015-105690,2015-11-21,CA-11965,FUR-BO-10003965,Furniture,Bookcases,246.1328,2,0.32,-76.0116
CA-2015-105690,2015-11-21,CA-11965,OFF-LA-10000240,Office Supplies,Labels,11.696,2,0.2,3.9474
CA-2015-105690,2015-11-21,CA-11965,TEC-CO-10001571,Technology,Copiers,439.992,1,0.2,164.997
CA-2017-127516,2017-12-28,EH-14005,OFF-ST-10000736,Office Supplies,Storage,64.784,1,0.2,-12.9568
US-2015-117184,2015-05-17,ON-18715,OFF-BI-10002082,Office Supplies,Binders,33.28,5,0.8,-49.92
US-2015-117184,2015-05-17,ON-18715,OFF-PA-10002250,Office Supplies,Paper,14.088,3,0.2,4.9308
CA-2017-102407,2017-12-09,AT-10435,OFF-AR-10000122,Office Supplies,Art,11.16,2,0.0,2.79
CA-2017-102407,2017-12-09,AT-10435,FUR-TA-10003748,Furniture,Tables,896.328,9,0.2,22.4082
CA-2017-102407,2017-12-09,AT-10435,OFF-AP-10001394,Office Supplies,Appliances,189.0,1,0.0,68.04
CA-2017-130967,2017-03-10,EB-13870,TEC-PH-10004896,Technology,Phones,53.982,3,0.4,-10.7964
CA-2017-101581,2017-10-22,DW-13195,FUR-TA-10002607,Furniture,Tables,177.225,5,0.5,-120.513
CA-2017-169124,2017-07-03,MB-17305,FUR-FU-10001215,Furniture,Furnishings,129.39,3,0.0,54.3438
CA-2017-117261,2017-09-04,TH-21235,OFF-ST-10000419,Office Supplies,Storage,54.32,4,0.0,0.543199999999999
CA-2017-129021,2017-08-23,PO-18850,TEC-PH-10001459,Technology,Phones,4367.896,13,0.2,327.5922
CA-2017-129021,2017-08-23,PO-18850,OFF-PA-10000241,Office Supplies,Paper,49.568,2,0.2,15.49
CA-2017-129021,2017-08-23,PO-18850,OFF-AP-10003040,Office Supplies,Appliances,161.376,6,0.2,12.1032
CA-2017-129021,2017-08-23,PO-18850,FUR-FU-10001852,Furniture,Furnishings,2.784,2,0.2,0.4176
CA-2017-129021,2017-08-23,PO-18850,OFF-PA-10000141,Office Supplies,Paper,8.72,5,0.2,2.943
CA-2014-123253,2014-08-22,DE-13255,OFF-AR-10002804,Office Supplies,Art,3.912,1,0.2,1.0269
CA-2016-121601,2016-10-04,MO-17500,OFF-EN-10003862,Office Supplies,Envelopes,59.752,7,0.2,19.4194
CA-2014-162278,2014-10-26,AH-10585,FUR-FU-10000448,Furniture,Furnishings,63.92,4,0.0,3.196
CA-2014-162278,2014-10-26,AH-10585,TEC-PH-10000526,Technology,Phones,383.96,5,0.2,38.396
CA-2016-161095,2016-06-28,CS-12250,OFF-BI-10002764,Office Supplies,Binders,7.752,3,0.2,2.8101
CA-2016-161095,2016-06-28,CS-12250,OFF-BI-10001524,Office Supplies,Binders,33.568,2,0.2,11.7488
CA-2014-125829,2014-11-04,WB-21850,TEC-PH-10001079,Technology,Phones,666.344,7,0.2,66.6344
CA-2014-125829,2014-11-04,WB-21850,FUR-TA-10002041,Furniture,Tables,573.728,4,0.2,-64.5444
CA-2014-125829,2014-11-04,WB-21850,OFF-BI-10001036,Office Supplies,Binders,21.936,3,0.2,8.226
CA-2014-125829,2014-11-04,WB-21850,OFF-PA-10000223,Office Supplies,Paper,19.44,3,0.0,9.3312
CA-2014-125829,2014-11-04,WB-21850,TEC-MA-10003246,Technology,Machines,447.968,4,0.2,139.99
CA-2014-123127,2014-09-08,SP-20620,OFF-AP-10001962,Office Supplies,Appliances,16.78,2,0.0,4.195
CA-2015-115945,2015-06-25,AB-10165,OFF-AR-10004062,Office Supplies,Art,20.96,2,0.0,5.24
CA-2015-115945,2015-06-25,AB-10165,OFF-BI-10004330,Office Supplies,Binders,88.752,3,0.2,27.735
CA-2015-115945,2015-06-25,AB-10165,OFF-ST-10001963,Office Supplies,Storage,304.23,3,0.0,9.12689999999999
CA-2015-136735,2015-07-26,HA-14920,OFF-EN-10002230,Office Supplies,Envelopes,167.86,2,0.0,78.8942
US-2017-136189,2017-12-07,DC-13285,FUR-FU-10000175,Furniture,Furnishings,82.38,6,0.0,25.5378
CA-2014-152345,2014-12-29,ST-20530,TEC-PH-10004897,Technology,Phones,23.976,3,0.2,-5.6943
CA-2014-152345,2014-12-29,ST-20530,OFF-ST-10003123,Office Supplies,Storage,33.29,1,0.0,7.9896
US-2015-147662,2015-02-14,KB-16315,OFF-BI-10001658,Office Supplies,Binders,14.952,2,0.7,-11.9616
US-2015-147662,2015-02-14,KB-16315,TEC-PH-10002834,Technology,Phones,323.982,3,0.4,-80.9955
US-2015-147662,2015-02-14,KB-16315,OFF-BI-10002160,Office Supplies,Binders,2.286,2,0.7,-1.6764
US-2015-147662,2015-02-14,KB-16315,OFF-AR-10004999,Office Supplies,Art,14.352,3,0.2,0.897
US-2015-147662,2015-02-14,KB-16315,TEC-AC-10003280,Technology,Accessories,71.976,3,0.2,0.899699999999996
CA-2016-153346,2016-01-25,TB-21355,OFF-AR-10000315,Office Supplies,Art,9.21,3,0.0,2.3025
CA-2016-153346,2016-01-25,TB-21355,OFF-PA-10000007,Office Supplies,Paper,18.0,5,0.0,8.28
CA-2017-118360,2017-04-01,JC-15775,OFF-PA-10000791,Office Supplies,Paper,42.93,9,0.0,19.3185
CA-2017-149853,2017-10-03,PO-18850,OFF-PA-10000556,Office Supplies,Paper,15.552,3,0.2,5.4432
CA-2017-149853,2017-10-03,PO-18850,OFF-AP-10000804,Office Supplies,Appliances,17.92,5,0.2,1.12
CA-2017-107909,2017-09-01,SS-20875,TEC-AC-10001998,Technology,Accessories,19.99,1,0.0,6.7966
CA-2017-107909,2017-09-01,SS-20875,OFF-BI-10003476,Office Supplies,Binders,22.92,5,0.2,8.022
CA-2015-112375,2015-12-21,RD-19720,TEC-AC-10003237,Technology,Accessories,50.88,6,0.2,14.628
CA-2015-112375,2015-12-21,RD-19720,OFF-EN-10003798,Office Supplies,Envelopes,27.312,2,0.2,9.2178
CA-2015-154795,2015-12-20,GZ-14470,OFF-EN-10003068,Office Supplies,Envelopes,7.92,1,0.2,2.772
CA-2015-154795,2015-12-20,GZ-14470,FUR-FU-10002088,Furniture,Furnishings,14.368,2,0.2,3.9512
CA-2015-125234,2015-11-27,SN-20710,TEC-AC-10000158,Technology,Accessories,107.97,3,0.0,22.6737
CA-2015-125234,2015-11-27,SN-20710,OFF-PA-10000482,Office Supplies,Paper,113.82,3,0.0,53.4954
CA-2017-133501,2017-08-27,DK-12895,OFF-PA-10004888,Office Supplies,Paper,5.184,1,0.2,1.8144
US-2014-129609,2014-03-22,VM-21835,OFF-AR-10003478,Office Supplies,Art,16.28,2,0.0,6.512
CA-2017-130309,2017-12-17,GB-14575,OFF-ST-10003208,Office Supplies,Storage,544.38,3,0.0,157.8702
CA-2017-105410,2017-03-19,ND-18370,OFF-BI-10004970,Office Supplies,Binders,19.824,6,0.2,6.6906
CA-2017-105410,2017-03-19,ND-18370,TEC-PH-10000038,Technology,Phones,657.504,6,0.2,-131.5008
CA-2017-105410,2017-03-19,ND-18370,TEC-AC-10001552,Technology,Accessories,99.54,2,0.0,10.9494
CA-2017-105410,2017-03-19,ND-18370,TEC-AC-10002926,Technology,Accessories,199.96,4,0.0,85.9828
CA-2016-120355,2016-09-18,MM-17260,FUR-CH-10001394,Furniture,Chairs,631.782,2,0.1,140.396
CA-2016-120355,2016-09-18,MM-17260,FUR-FU-10004053,Furniture,Furnishings,60.72,3,0.0,26.1096
CA-2017-169894,2017-11-24,MV-17485,OFF-BI-10004230,Office Supplies,Binders,20.724,2,0.7,-15.1976
CA-2017-169894,2017-11-24,MV-17485,OFF-ST-10000060,Office Supplies,Storage,415.872,8,0.2,-41.5872
US-2017-100482,2017-04-11,JL-15130,OFF-ST-10001325,Office Supplies,Storage,16.768,2,0.2,1.4672
US-2017-100482,2017-04-11,JL-15130,TEC-AC-10003441,Technology,Accessories,27.12,2,0.2,-4.746
CA-2017-107748,2017-12-10,AG-10330,TEC-PH-10003215,Technology,Phones,95.84,4,0.2,34.742
CA-2017-107748,2017-12-10,AG-10330,OFF-PA-10002005,Office Supplies,Paper,12.96,2,0.0,6.2208
CA-2017-153654,2017-11-24,MD-17860,OFF-BI-10004465,Office Supplies,Binders,19.008,8,0.7,-12.672
CA-2015-155600,2015-12-04,RO-19780,OFF-BI-10000545,Office Supplies,Binders,1598.058,7,0.7,-1065.372
CA-2015-155600,2015-12-04,RO-19780,OFF-AR-10003752,Office Supplies,Art,36.96,4,0.2,12.012
CA-2017-162565,2017-12-11,RR-19315,OFF-PA-10001937,Office Supplies,Paper,10.368,2,0.2,3.6288
CA-2017-162565,2017-12-11,RR-19315,FUR-FU-10004306,Furniture,Furnishings,77.72,1,0.6,-66.062
CA-2017-162565,2017-12-11,RR-19315,FUR-CH-10003973,Furniture,Chairs,520.464,2,0.3,-14.8704
CA-2016-127642,2016-05-21,CP-12340,OFF-PA-10000565,Office Supplies,Paper,111.96,2,0.0,54.8604
US-2017-163195,2017-02-17,LL-16840,TEC-PH-10003875,Technology,Phones,29.16,3,0.0,8.4564
CA-2017-111332,2017-05-20,NC-18340,OFF-AR-10001953,Office Supplies,Art,131.94,3,0.0,35.6238
CA-2017-111332,2017-05-20,NC-18340,OFF-AR-10001374,Office Supplies,Art,25.92,4,0.0,8.2944
CA-2017-111332,2017-05-20,NC-18340,OFF-ST-10003816,Office Supplies,Storage,704.76,4,0.0,162.0948
CA-2017-111332,2017-05-20,NC-18340,OFF-FA-10001843,Office Supplies,Fasteners,7.41,3,0.0,3.4827
CA-2017-111332,2017-05-20,NC-18340,OFF-AR-10000657,Office Supplies,Art,21.5,10,0.0,7.095
CA-2017-117044,2017-09-11,HA-14920,OFF-FA-10000936,Office Supplies,Fasteners,10.528,4,0.2,3.29
CA-2017-117044,2017-09-11,HA-14920,OFF-PA-10003657,Office Supplies,Paper,20.544,6,0.2,6.42
US-2016-165078,2016-11-05,MA-17995,OFF-BI-10001989,Office Supplies,Binders,104.9,5,0.0,50.352
US-2016-165078,2016-11-05,MA-17995,OFF-AR-10002987,Office Supplies,Art,39.68,2,0.0,16.2688
US-2016-165078,2016-11-05,MA-17995,OFF-LA-10000414,Office Supplies,Labels,51.75,5,0.0,24.84
US-2017-169320,2017-07-23,LH-16900,OFF-AR-10003602,Office Supplies,Art,11.68,2,0.0,5.4896
US-2017-169320,2017-07-23,LH-16900,TEC-AC-10002550,Technology,Accessories,159.75,5,0.0,11.1825
CA-2016-158575,2016-11-18,SB-20290,OFF-AP-10002998,Office Supplies,Appliances,103.968,6,0.2,16.8948
CA-2014-166954,2014-04-25,BT-11305,FUR-FU-10003708,Furniture,Furnishings,303.25,5,0.0,63.6825
CA-2014-166954,2014-04-25,BT-11305,OFF-AP-10001391,Office Supplies,Appliances,270.72,3,0.0,78.5088
CA-2014-166954,2014-04-25,BT-11305,FUR-CH-10003973,Furniture,Chairs,1487.04,5,0.2,148.704
CA-2015-140830,2015-11-30,PS-18970,OFF-EN-10000461,Office Supplies,Envelopes,17.48,2,0.0,8.2156
CA-2015-140830,2015-11-30,PS-18970,OFF-EN-10002831,Office Supplies,Envelopes,71.88,2,0.0,32.346
CA-2015-152891,2015-10-25,TB-21625,OFF-AR-10004648,Office Supplies,Art,60.45,3,0.0,16.3215
CA-2015-152891,2015-10-25,TB-21625,FUR-TA-10001857,Furniture,Tables,253.176,3,0.2,-31.647
US-2015-122784,2015-07-20,RA-19915,OFF-BI-10000546,Office Supplies,Binders,2.88,5,0.8,-4.464
US-2015-122784,2015-07-20,RA-19915,FUR-BO-10004690,Furniture,Bookcases,384.944,4,0.3,-126.4816
US-2015-122784,2015-07-20,RA-19915,TEC-PH-10001557,Technology,Phones,153.584,2,0.2,13.4386
US-2015-122784,2015-07-20,RA-19915,FUR-BO-10002545,Furniture,Bookcases,913.43,5,0.3,-52.1959999999999
CA-2016-156811,2016-10-27,BP-11095,OFF-AP-10001366,Office Supplies,Appliances,43.92,4,0.0,11.8584
CA-2016-156811,2016-10-27,BP-11095,OFF-BI-10001628,Office Supplies,Binders,25.032,3,0.2,7.8225
CA-2017-111556,2017-11-20,CD-11920,OFF-PA-10003651,Office Supplies,Paper,46.76,7,0.0,22.4448
CA-2017-111556,2017-11-20,CD-11920,FUR-BO-10003159,Furniture,Bookcases,183.968,2,0.2,-25.2956
CA-2017-111556,2017-11-20,CD-11920,TEC-PH-10001459,Technology,Phones,1259.97,3,0.0,327.5922
CA-2017-111556,2017-11-20,CD-11920,OFF-AR-10004602,Office Supplies,Art,68.97,3,0.0,19.3116
CA-2016-108868,2016-09-08,KB-16585,OFF-AR-10001953,Office Supplies,Art,70.368,2,0.2,6.1572
CA-2016-108868,2016-09-08,KB-16585,TEC-PH-10000923,Technology,Phones,59.96,5,0.2,21.7355
CA-2014-142965,2014-07-20,SW-20245,OFF-ST-10002583,Office Supplies,Storage,25.984,1,0.2,-5.1968
CA-2014-142965,2014-07-20,SW-20245,OFF-BI-10000977,Office Supplies,Binders,27.36,3,0.7,-21.888
CA-2016-148740,2016-11-15,AH-10690,TEC-PH-10002549,Technology,Phones,361.376,2,0.2,27.1032
US-2014-138758,2014-07-07,JL-15835,FUR-CH-10002880,Furniture,Chairs,172.186,2,0.3,-46.7362
US-2014-138758,2014-07-07,JL-15835,FUR-FU-10003039,Furniture,Furnishings,69.008,2,0.2,12.0764
CA-2016-131737,2016-03-17,GZ-14470,OFF-EN-10003055,Office Supplies,Envelopes,199.9,5,0.0,89.955
CA-2016-131737,2016-03-17,GZ-14470,OFF-AP-10002945,Office Supplies,Appliances,901.95,3,0.0,297.6435
CA-2016-131737,2016-03-17,GZ-14470,FUR-FU-10004306,Furniture,Furnishings,971.5,5,0.0,252.59
CA-2016-114538,2016-12-26,RC-19825,OFF-AR-10002445,Office Supplies,Art,11.328,2,0.2,2.5488
CA-2014-127936,2014-09-02,CL-12565,OFF-AR-10002445,Office Supplies,Art,21.24,3,0.0,8.0712
CA-2015-164336,2015-07-05,MW-18220,TEC-AC-10002345,Technology,Accessories,34.8,3,0.2,2.175
CA-2015-164336,2015-07-05,MW-18220,OFF-ST-10001558,Office Supplies,Storage,38.976,3,0.2,-2.436
CA-2016-100041,2016-11-20,BF-10975,OFF-PA-10001622,Office Supplies,Paper,9.08,2,0.0,4.086
CA-2016-100041,2016-11-20,BF-10975,OFF-PA-10000418,Office Supplies,Paper,314.55,3,0.0,150.984
CA-2016-100041,2016-11-20,BF-10975,OFF-BI-10000343,Office Supplies,Binders,4.91,1,0.0,2.3077
US-2014-154879,2014-05-06,SN-20710,OFF-LA-10004425,Office Supplies,Labels,5.78,2,0.0,2.7166
US-2014-154879,2014-05-06,SN-20710,OFF-AR-10001897,Office Supplies,Art,107.94,6,0.0,30.2232
CA-2014-130624,2014-06-21,TB-21280,OFF-PA-10003883,Office Supplies,Paper,19.65,3,0.0,9.039
CA-2014-130624,2014-06-21,TB-21280,TEC-PH-10003963,Technology,Phones,617.97,3,0.0,160.6722
CA-2014-130624,2014-06-21,TB-21280,OFF-AP-10001303,Office Supplies,Appliances,59.7,3,0.0,26.865
CA-2017-132339,2017-08-19,JB-15400,OFF-BI-10003925,Office Supplies,Binders,387.99,1,0.0,182.3553
CA-2014-153983,2014-11-29,AH-10210,TEC-PH-10004586,Technology,Phones,575.92,2,0.2,71.99
CA-2014-153983,2014-11-29,AH-10210,OFF-FA-10003495,Office Supplies,Fasteners,30.4,5,0.0,15.2
